id,game_name,developer_name,player_count,app_center_categories,rank,lastRank,delRank
2.09096E+15,六角碎片,Doudou Game,"2,484",益智类,2926,2977,51
2.45333E+14,Sushi Matching,Cool Games,"2,482",消消乐,2927,2856,-71
2.04019E+15,Globule,YetoGame,"2,482",益智类,2928,3124,196
2.18609E+15,Jumper,Gazeus Games,"2,475",益智类,2929,1140,-1789
3.65422E+14,Drop the Egg,Challenge Mind,"2,474",动作类,2930,2999,69
2.7405E+14,Wonder Farm-Idle Tycoon,kankan,"2,472",模拟类,2931,,new
7.00699E+14,Squeeze Fruits,VTC Game,"2,468",动作类,2932,2751,-181
1.99884E+15,Blox Shock,Notus Games Ltd,"2,465",益智类,2933,2712,-221
1.41235E+14,Tap And Jump,Tap and Jump,"2,462",策略,2934,2902,-32
8.3233E+14,七巧板,GiGi Game Studio,"2,461",益智类,2935,2934,-1
2.16917E+14,A Day In The Life,Mattia Fortunati,"2,453",动作类,2936,3058,122
3.84411E+14,High Or Low,Chimpi Games,"2,451",牌类,2937,2777,-160
1.93799E+15,HiLo Cards,Drmop Games,"2,448",牌类,2938,2730,-208
1.78829E+15,Sorcerer's Puzzle: Sphere Loop,KITERETSU Inc.,"2,446",益智类,2939,2985,46
6.29552E+14,Crown & Anchor,Crazysprite,"2,442",扑克与桌游,2940,2736,-204
2.26049E+14,Color Wheel,YT Game,"2,439",益智类,2941,3001,60
2.61505E+14,SkyLands,YT Game,"2,435",益智类,2942,3044,102
1.66462E+14,Cat Puzzle Odenden,Rakuten Games,"2,434",益智类,2943,2791,-152
2.33002E+14,Puzzle Blocks Ancient,sadsadas,"2,433",益智类,2944,2880,-64
1.78171E+15,Qiujie's first app,any,"2,432",消消乐,2945,2694,-251
2.08237E+15,Dank Space,Dankland,"2,427",跑酷,2946,2792,-154
2.47074E+14,Block Matrix,TT Game Studio,"2,423",益智类,2947,2841,-106
7.09821E+14,Merged Cube!,MD studio,"2,420",益智类,2948,2867,-81
2.25746E+14,Dank Balls,Dankland,"2,420",运动类,2949,2946,-3
4.47238E+14,Hex Burst,Gamezop,"2,419",策略,2950,2927,-23
1.38193E+15,? Skylands ROFL,ROFL,"2,417",动作类,2951,2984,33
1.85314E+14,King Blox,happy game,"2,413",益智类,2952,2930,-22
1.82797E+15,Chicken Run!,qingyun zhang,"2,409",跑酷,2953,3129,176
5.3984E+14,Music Line 2 Christmas,yexiaotian,"2,406",益智类,2954,3458,504
3.50221E+14,Higher,Speed Sort,"2,401",益智类,2955,3127,172
1.76705E+14,rainbow match,kanshan,"2,398",消消乐,2956,3020,64
3.02022E+14,Alien Down,happy10,"2,396",动作类,2957,2827,-130
3.48108E+14,Bouncy Ball,Kuba,"2,395",益智类,2958,3098,140
2.55016E+14,Sea Warfare Champion,Jersey Lee,"2,395",动作类,2959,2879,-80
2.04272E+14,Dank Anxiety,Dankland,"2,389",益智类,2960,2765,-195
1.593E+15,Swipe the Arrows,Swipe the Arrows,"2,388",益智类,2961,3056,95
2.34101E+14,MemoUP,goodG,"2,388",棋类,2962,3017,55
1.79628E+14,2048 Charm,Dopuz Games,"2,387",益智类,2963,2868,-95
1.80987E+15,Color Talent,Duo Studio,"2,379",益智类,2964,1157,-1807
2.04562E+15,Bunny Goes Boom,SnoutUp,"2,377",动作类,2965,2964,-1
1.73772E+14,闪电球,kankan,"2,372",消消乐,2966,2979,13
1.83355E+15,Brick Breaker,JJ Inc,"2,372",益智类,2967,2422,-545
4.39343E+14,Jelly,Obsess Game Studio,"2,371",益智类,2968,2884,-84
5.73712E+14,Ice Cream Frenzy,Beyond Fun,"2,369",消消乐,2969,2944,-25
1.77096E+15,Crazy Bounce Balls,snailwan,"2,364",益智类,2970,2901,-69
2.24788E+14,Pinball Rush,Onduck Games,"2,363",动作类,2971,3139,168
1.48911E+15,Catch Droplet,Catch Droplet,"2,361",益智类,2972,3170,198
1.98237E+15,Magical Brickout,ISmile,"2,354",益智类,2973,2875,-98
2.04076E+15,Ojello Puzzle,SigmaCorp,"2,351",益智类,2974,2847,-127
6.13901E+14,Astro Knot,Gamezop,"2,350",动作类,2975,3100,125
1.0994E+15,Bricks Breaker Quest: Master,Instant games,"2,350",益智类,2976,,new
1.71901E+15,Go up,TWT,"2,348",跑酷,2977,2989,12
1.87873E+15,Marble Hop,PMware,"2,345",跑酷,2978,3093,115
2.5422E+14,Memory Match,Onera Studio.,"2,344",益智类,2979,2917,-62
5.73636E+14,Block Brawl,Game.cn,"2,342",动作类,2980,2933,-47
1.85847E+14,Treze Frog,SOFTGAME,"2,340",益智类,2981,3071,90
1.35048E+14,TAP The COLOR!,crage Inc.,"2,335",益智类,2982,2980,-2
2.46741E+14,Rock Paper Scissors Game,7LGamehub,"2,335",策略,2983,,new
1.97485E+14,Nuts For Winter,sadsadas,"2,334",益智类,2984,3079,95
1.92684E+15,Traffic Rage,AVW - Atse Virtual World,"2,333",跑酷,2985,3055,70
1.76398E+14,2048,VM Mobile Team,"2,326",益智类,2986,2919,-67
1.78929E+15,Pi?ata Panic,CerebralFix,"2,324",动作类,2987,3442,455
1.49244E+14,Jerry Blast,Lucky Challenge,"2,322",消消乐,2988,2843,-145
1.79937E+15,Global Chinese Chess - Xiangqi,SigmaCorp,"2,312",棋类,2989,2699,-290
1.65169E+15,Gassy Bird,Supergene,"2,310",跑酷,2990,3025,35
1.77508E+15,Finger Tap,Finger Tap,"2,309",模拟类,2991,3194,203
1.99182E+15,FOUR,Supergene,"2,308",益智类,2992,2924,-68
1.86358E+14,One Circle,VERO,"2,308",益智类,2993,3090,97
6.6576E+14,Hurry Rusher,Appsmoto Studio,"2,307",跑酷,2994,2929,-65
3.51416E+14,Rainbow Stacker,Cool Games,"2,304",动作类,2995,3265,270
1.24285E+15,Lucky Number,Lucky Number,"2,302",益智类,2996,3099,103
1.99132E+14,DAILY MATCH 3,sync,"2,302",消消乐,2997,3038,41
4.27309E+14,Save The Man,Left,"2,299",益智类,2998,3076,78
2.04222E+15,Block It,YYG Games,"2,299",益智类,2999,3085,86
5.98379E+14,Totor Cat,Mauro Games,"2,297",动作类,3000,3121,121
1.8842E+15,Two-Color Jump,Jumping Game,"2,294",益智类,3001,3087,86
8.82516E+14,Flappy Bryan,Darryl Bartlett,"2,290",益智类,3002,3084,82
2.01041E+14,You Win,Color Deer Game,"2,281",益智类,3003,3118,115
1.41487E+15,Get 24,Get 24,"2,279",益智类,3004,2997,-7
2.10858E+14,Let's Zeppelin! Sky Battleships,Gazeus Games,"2,277",策略,3005,2900,-105
2.23358E+14,Fast Knife,sadsadas,"2,276",益智类,3006,3010,4
4.31727E+14,Penguin Run,Penguin Run,"2,274",动作类,3007,3115,108
1.81433E+15,Pinball Space Adventure,Code This Lab s.r.l.,"2,273",益智类,3008,2969,-39
1.78187E+14,Road construction,curry,"2,271",益智类,3009,3195,186
1.61061E+15,Dont Fall Down ROFL,ROFL,"2,270",益智类,3010,3075,65
3.50533E+14,Go Fast!,Go Fast,"2,268",益智类,3011,3187,176
9.41855E+14,Teen Patti Club,Six Joy Limited,"2,267",牌类,3012,2735,-277
2.17355E+14,Squarebot,Norri Stockholm,"2,267",跑酷,3013,2925,-88
2.04914E+15,TreasureApple,3mazstudio.com,"2,264",益智类,3014,3094,80
2.17146E+14,2020 Reloaded,SOFTGAMES,"2,263",益智类,3015,2824,-191
1.86113E+15,No Vacancy,FIVE GAMES,"2,258",消消乐,3016,3142,126
5.67747E+14,Jump Go!,Jump Game,"2,256",益智类,3017,3309,292
1.89228E+15,Pop Birds,Amieely,"2,251",益智类,3018,3095,77
3.50706E+14,Gomoku,Carry Entertainment,"2,251",棋类,3019,2898,-121
2.26073E+15,Hello Stars,Appsmoto Studio,"2,240",益智类,3020,,new
2.12336E+14,Stairs,Hypnocat Studio,"2,236",跑酷,3021,3399,378
2.0098E+15,Circles,Funny Games,"2,236",运动类,3022,3063,41
8.38365E+14,Slots: Shapes,Oyvindjam,"2,235",老虎机,3023,2893,-130
1.86519E+15,Duck Pond,Game Control,"2,231",动作类,3024,3043,19
1.94263E+15,Acrobat Zoo,Pixel Duck,"2,226",动作类,3025,3119,94
2.10785E+14,Two Cars,Onduck Games,"2,224",跑酷,3026,2976,-50
6.11729E+14,Pilot,Dinesh Pelandapathirage,"2,221",棋类,3027,3089,62
2.11165E+15,Fruit Salad,wenji,"2,218",消消乐,3028,2921,-107
1.90923E+15,Coin Grab,Gamezop,"2,217",策略,3029,2896,-133
4.11486E+14,NumberMaster,Crayfish studio,"2,211",益智类,3030,3050,20
1.67595E+14,Get Sum!,InstantPlay Games,"2,208",益智类,3031,3145,114
4.22522E+14,Red And Green Squares,Jon Jim,"2,208",益智类,3032,3198,166
2.95882E+14,Monster Eater,Electron,"2,203",益智类,3033,3068,35
1.95966E+14,Infinite Flip,Flip Game,"2,201",益智类,3034,3245,211
8.4355E+14,Tap To Fly: Flappy Dragon,Mizar Games,"2,201",跑酷,3035,2993,-42
2.29628E+14,2048 Creata,Creata Games,"2,200",益智类,3036,2845,-191
1.53851E+15,Island Wars,H5Gamer,"2,198",策略,3037,2860,-177
2.06422E+14,Greometry Tower,ZhongLin,"2,197",益智类,3038,3053,15
2.01641E+15,Cut The Donuts,FIVE GAMES,"2,195",益智类,3039,3141,102
5.07199E+14,Finger Basketball,Kiz Free Games,"2,195",运动类,3040,3041,1
2.04139E+15,Block Legend,wuzhiming,"2,194",消消乐,3041,3109,68
1.98922E+15,Brick Breaker,MarketJS,"2,193",益智类,3042,3143,101
6.46648E+14,Dank Invaders,Dankland,"2,191",动作类,3043,3083,40
1.80226E+14,Chemical Genius,YYG Games,"2,185",竞猜与字谜,3044,3027,-17
1.17217E+14,Swipe BALL,U-fix Inc.,"2,184",动作类,3045,2987,-58
1.1523E+14,Circle Rotate Zoom,Nshoot,"2,184",动作类,3046,3107,61
6.27379E+14,2048 Live,mdcoolgames,"2,177",益智类,3047,2801,-246
1.47462E+14,Brick Frenzy,JodoFun,"2,174",动作类,3048,2928,-120
1.53569E+14,2048 Color Design Absolutist,Absolutist LTD,"2,168",益智类,3049,2852,-197
2.12529E+15,Darts Daren,NICCE,"2,165",益智类,3050,3045,-5
2.06566E+14,The Sea Lion Act,Gamezop,"2,162",策略,3051,3028,-23
1.58824E+14,Sky Captain ROFL,ROFL,"2,158",动作类,3052,3030,-22
2.51962E+14,Quiz Mundo,SYNE TECH INC,"2,158",竞猜与字谜,3053,2972,-81
2.48209E+14,Avoid,NoGraphics,"2,153",策略,3054,3034,-20
7.14774E+14,sheepoop,kanshan,"2,151",益智类,3055,3181,126
2.41049E+14,Bumpy Ride,VDSolutions,"2,151",跑酷,3056,3160,104
1.69151E+14,Ninja billionaire,Color Deer Game,"2,150",动作类,3057,3146,89
3.43632E+14,Crazy Collect Coins,Langqi Network,"2,150",跑酷,3058,3009,-49
7.6977E+14,100 Golf Balls,AGAME,"2,150",益智类,3059,3036,-23
5.9639E+14,dice roll,QianYu Chen,"2,147",消消乐,3060,3174,114
2.60468E+14,Whack Em All,Code This Lab s.r.l.,"2,145",动作类,3061,3082,21
1.69774E+14,Ballz +,Shameless Games,"2,145",动作类,3062,3163,101
6.53221E+14,Underground Miner,Tap Game,"2,140",益智类,3063,3177,114
3.84377E+14,Different Color,CM Games,"2,140",益智类,3064,3199,135
4.86532E+14,Shoot the Fruit,Shoot,"2,137",益智类,3065,3166,101
1.6095E+15,Rings,"Vizor Interactive, LLP","2,136",益智类,3066,3002,-64
1.83029E+14,Flappy Bacon,Fun Vision Studios,"2,135",动作类,3067,3123,56
1.58665E+15,Sky Glider,Bingle,"2,126",动作类,3068,3047,-21
4.45184E+14,2048 Go,VikVik Games,"2,124",益智类,3069,2869,-200
4.66095E+14,Pirate Diamonds,AMGames,"2,124",益智类,3070,2894,-176
2.73979E+14,Tiny Tripper,Gamezop,"2,122",策略,3071,3004,-67
2.19916E+14,Space Travel,N99 STUDIO,"2,121",益智类,3072,2988,-84
1.79985E+15,Same Color,FIVE GAMES,"2,113",动作类,3073,3105,32
1.85707E+15,Rocket Race Highway Absolutist,Absolutist Ltd,"2,112",跑酷,3074,3039,-35
1.85446E+15,Slot Machine - Space Adventure,Casino Slot,"2,110",运动类,3075,2848,-227
2.09608E+15,Bird Hunts,YuYu Studio,"2,108",动作类,3076,,new
5.95408E+14,Ticat_When will you get married?,Ticat Studio Games,"2,104",模拟类,3077,2935,-142
2.39046E+14,Just Jump,kanshan,"2,102",策略,3078,2973,-105
1.92217E+15,Cutting block,laosongsong,"2,102",益智类,3079,3154,75
1.67489E+15,Sky Tower Jump,Spirit Bomb,"2,099",跑酷,3080,3159,79
4.45176E+14,Devour Color,Ferryman,"2,094",益智类,3081,3435,354
2.8652E+14,Hexa Puzzle,Amoy Cloud,"2,091",消消乐,3082,3078,-4
1.64178E+14,打击：任意球足球,Play Logik,"2,086",运动类,3083,2942,-141
1.93156E+15,Calming Lia,GamePix,"2,084",消消乐,3084,2769,-315
1.73564E+15,Avoid The Pillars,Avoid Pillars,"2,084",益智类,3085,3152,67
2.74112E+14,Coke Jigathon,Coca-Cola Philippines,"2,084",模拟类,3086,2752,-334
1.70181E+14,Gems Glow,Code Game,"2,076",益智类,3087,3014,-73
2.72596E+14,欢乐钓鱼,秋葵互娱,"2,076",益智类,3088,2842,-246
1.94306E+14,Guess The Age - Vip,PnProductions,"2,075",竞猜与字谜,3089,3144,55
9.52396E+14,Jerry Run,AL GAMES,"2,066",益智类,3090,2915,-175
1.65324E+14,NUTZ: A Whacky Adventure,Mavenhut Ltd,"2,063",动作类,3091,2998,-93
5.46879E+14,Hard  Road,Hard Road,"2,062",益智类,3092,3188,96
2.26296E+14,Jelly Row,Onduck Games,"2,060",消消乐,3093,1324,-1769
1.51946E+15,Insane Number Run,Screenzilla Inc.,"2,051",益智类,3094,3156,62
3.18702E+14,Impossible Jump,Dada,"2,051",跑酷,3095,3179,84
2.05147E+14,Brave Jump,Brave Jump,"2,050",益智类,3096,3208,112
1.7388E+15,Color Go,NICCE,"2,047",益智类,3097,3189,92
2.26038E+14,Kuku Kube,Kuku,"2,047",益智类,3098,3080,-18
2.05382E+14,Dumbfounded,YT Game,"2,046",益智类,3099,3201,102
1.85322E+14,Flappy Pets!,Moonfrog Labs,"2,045",动作类,3100,3185,85
2.08165E+15,Tap-Tap Submarine,MiAN GAME,"2,045",益智类,3101,3510,409
1.69055E+14,The Color of the Words,Color,"2,042",益智类,3102,3155,53
2.02786E+15,WordStorm,Panio,"2,042",益智类,3103,2926,-177
2.02202E+15,Turn the Shape,Shape,"2,039",益智类,3104,3112,8
2.22543E+14,Dunk Shot,POMU GAMES,"2,036",动作类,3105,3125,20
1.78784E+14,Crazy Shapes,Neexeen Entertainment,"2,035",益智类,3106,3137,31
1.7703E+14,Crossy Roads+,PiApps,"2,035",益智类,3107,3191,84
5.78952E+14,Picross Madness,Alfik s.r.o,"2,031",益智类,3108,3134,26
4.13446E+14,山姆的世界,Samuel Zhang,"2,026",益智类,3109,3413,304
4.94873E+14,Wordy Pop Wizard,Drmop Games,"2,025",竞猜与字谜,3110,2899,-211
2.34918E+14,Magic Ludo,Joyboat6,"2,023",,3111,,new
2.19348E+15,Catch Dot,dehui,"2,023",益智类,3112,3379,267
1.74097E+15,Catch The Ball,Matching Game,"2,022",益智类,3113,3258,145
1.61943E+15,Gravity Ball,MEME Games,"2,018",跑酷,3114,3192,78
1.88008E+15,Follow Me,FIVE GAMES,"2,015",益智类,3115,3023,-92
4.59281E+14,Parachuting Bear,YT Game,"2,014",益智类,3116,3073,-43
4.90009E+14,Stealth,ZhongLin,"2,013",益智类,3117,2649,-468
2.24058E+14,Cute alarm clock,KJJ,"2,012",益智类,3118,1300,-1818
2.25126E+15,Dash 1v1,Fish Pond Studio,"2,011",动作类,3119,2981,-138
3.10067E+14,Any,any,"2,011",动作类,3120,3507,387
3.40235E+14,Roll the Dice,Roll,"2,011",运动类,3121,3131,10
2.08435E+15,Rapid Puzzle Cube,Super Goodwin,"2,010",益智类,3122,2968,-154
1.98455E+14,Moon Hop,Indigo Gaming PTE LTD,"2,008",模拟类,3123,3169,46
4.05611E+14,Poker Jong,Lark Studio,"2,007",益智类,3124,2940,-184
6.92379E+14,Avoid the Spikes,Kuba,"2,002",益智类,3125,3153,28
1.9468E+15,Change the Color,Change the color,"2,002",益智类,3126,3222,96
2.49561E+14,Endless Road,Aladinfun,"2,000",益智类,3127,3321,194
4.76579E+14,Hextris,Orca Studio,"2,000",益智类,3128,3106,-22
2.22422E+15,Merge Weapons,Chaos Gaming,"1,997",消消乐,3129,3040,-89
8.64302E+14,Lucky Gifts,Lucky Game,"1,993",老虎机,3130,3060,-70
1.84555E+15,贱鸟跳跳,秋葵互娱,"1,990",运动类,3131,3116,-15
6.01854E+14,Math Master,SuperPower Game,"1,989",竞猜与字谜,3132,3111,-21
2.0307E+14,Hex Puzzle,kankan,"1,987",益智类,3133,2956,-177
2.52948E+14,Save Rocket,ika games,"1,986",动作类,3134,3423,289
1.5522E+14,? Splashy Adventure ROFL,ROFL,"1,985",动作类,3135,3057,-78
2.03202E+14,Shuffle Match Memory Master,Drmop Games,"1,974",益智类,3136,3136,0
4.17962E+14,Boxing,CM Games,"1,973",益智类,3137,3268,131
2.13031E+14,Merge Hex,Soulgame,"1,972",益智类,3138,2950,-188
2.86746E+14,Alien Fall,dehui,"1,965",运动类,3139,3066,-73
5.2338E+14,Falling Ball,Games Hub,"1,964",角色扮演,3140,3015,-125
1.73819E+14,Junction Blocks,awy game,"1,964",益智类,3141,3003,-138
1.91127E+14,Waffle Words,Word Games,"1,960",竞猜与字谜,3142,2871,-271
2.89665E+14,2048 Puzzle Game,Vizarra Technologies,"1,954",益智类,3143,3042,-101
5.17097E+14,Voyage IMOK,IMOK Games,"1,951",动作类,3144,2975,-169
1.69339E+14,Botty McBotman,Sticky Toffee Studios,"1,950",跑酷,3145,3318,173
9.54045E+14,Stomach King,Stomach King,"1,950",动作类,3146,3531,385
8.11739E+14,マジカルドロップ,G-MODE Corporation,"1,949",益智类,3147,3022,-125
1.43148E+15,Merge Numbers Puzzle,Yolo Studio,"1,948",益智类,3148,3005,-143
2.0443E+14,Connect Pipes,Dreem Games,"1,945",益智类,3149,3157,8
1.85242E+15,Follow Me,YYG Games,"1,943",益智类,3150,3405,255
2.03607E+14,Reach the Top,VDSolutions,"1,939",跑酷,3151,3164,13
2.38377E+14,Jumping Vex,Crocgames,"1,938",动作类,3152,,new
1.54878E+15,Double Jump,Double,"1,937",益智类,3153,3505,352
4.11857E+14,Balls Game,Pixi Gaming,"1,931",益智类,3154,3052,-102
2.02888E+15,Monster Dunk,"Cyberagent, Inc.","1,930",动作类,3155,3091,-64
3.2823E+14,Jumpee Land,NaQin,"1,929",益智类,3156,3256,100
4.25821E+14,Magic Turned,Magic Games,"1,925",益智类,3157,3327,170
2.01847E+15,Happy Ending,Maitop Games,"1,923",动作类,3158,3069,-89
2.3356E+14,Who is  Different?,Who is Different?,"1,922",益智类,3159,3184,25
1.0565E+15,Hexa Farm,Color Deer Game,"1,918",益智类,3160,3101,-59
1.78833E+14,Shape Match,Match shape!,"1,917",益智类,3161,3412,251
3.45647E+14,Tap Tap Run,YYG Games,"1,916",跑酷,3162,3190,28
1.83558E+15,Clumsy Boris,Aparteko,"1,915",跑酷,3163,3061,-102
2.33718E+14,Dots Pong: Color Switch & Balls,Hala Games,"1,915",益智类,3164,3357,193
4.38357E+14,Catch the Birds,Onduck Games,"1,915",动作类,3165,3331,166
2.39754E+14,Count to 100,Stephen,"1,910",竞猜与字谜,3166,3072,-94
1.77912E+14,Checking Color,vlk,"1,910",益智类,3167,3096,-71
1.28878E+15,GoGo Snail,Tiny,"1,908",跑酷,3168,1184,-1984
1.36501E+15,Chop Cat,Weli Labs,"1,907",动作类,3169,3108,-61
2.66536E+14,Color Pin,Amieely,"1,902",益智类,3170,3311,141
1.4783E+15,Smash & Grab,Emojigames.io,"1,899",益智类,3171,3035,-136
2.12733E+14,Tap Follow Me,YYG Games,"1,897",益智类,3172,3197,25
7.13827E+14,Amazing Fruits,ZweoD,"1,894",益智类,3173,,new
1.58329E+15,Floppy Zombie,FT Games,"1,893",跑酷,3174,3304,130
2.21758E+14,GET 10,Dreem Games,"1,892",益智类,3175,3165,-10
2.07706E+15,Laser: Maze Adventure,Yolo Studio,"1,888",益智类,3176,3203,27
2.11975E+15,Whirly Chick,Gamezop,"1,885",动作类,3177,3180,3
1.89898E+15,Stock Cattle,Color Deer Game,"1,885",动作类,3178,3355,177
1.57287E+14,Stack Jump,Obsess Game Studio,"1,882",动作类,3179,,new
1.91005E+15,Reverse Word Search Puzzle,"Renaissance 2.0 Media, Inc.","1,878",竞猜与字谜,3180,2995,-185
2.21528E+14,Monument 3D Hocus Illusion Path,XP Studio,"1,876",益智类,3181,3186,5
2.23077E+14,让屋子飞,秋葵互娱,"1,876",益智类,3182,3289,107
1.89384E+15,Flappy Alien,Intermediaware,"1,875",跑酷,3183,3204,21
1.72559E+14,Toss Like a Boss,CoolGame,"1,872",运动类,3184,3122,-62
2.00949E+15,Flying Needle,FT Games,"1,872",跑酷,3185,3300,115
1.57824E+14,Test Your Luck,Lucky Game,"1,868",益智类,3186,3359,173
1.53925E+14,Pedal Jump,Lucky Game,"1,867",益智类,3187,3113,-74
1.79822E+15,2048 PRO,LUYIN,"1,859",益智类,3188,3171,-17
1.69549E+15,Eliminate The Connection,Block Blast,"1,858",益智类,3189,3126,-63
2.13095E+14,Make 10,Make Ten,"1,857",竞猜与字谜,3190,3158,-32
3.65913E+14,Monster Run,Go Fast,"1,852",动作类,3191,3183,-8
2.19306E+14,11x11 Bloxx,SOFTGAMES,"1,850",益智类,3192,3062,-130
2.25682E+14,Pop Star,Appsmoto Studio,"1,850",消消乐,3193,3135,-58
1.48137E+15,Sudoku Ultimate,Code This Lab s.r.l.,"1,847",益智类,3194,3033,-161
1.81033E+14,龟兔再跑,秋葵互娱,"1,846",益智类,3195,3103,-92
3.76381E+14,Sudoku Classic,OkGo Studio,"1,845",竞猜与字谜,3196,3065,-131
3.59884E+14,Stack: build your tower,Gaetano Carmelo La Delfa,"1,844",策略,3197,3046,-151
3.98499E+14,Doubloon,Pixelcodr,"1,844",益智类,3198,3202,4
1.88691E+14,Which One Is It?,Which One Is It?,"1,843",益智类,3199,3521,322
9.43426E+14,Brain Run,Brain Run,"1,842",益智类,3200,3286,86
1.38891E+14,Number Baseball,GameN,"1,839",棋类,3201,2960,-241
3.20995E+14,Line Runner,Legame.ly,"1,839",动作类,3202,3384,182
1.89204E+15,Dead Attack,Dead Attack,"1,837",动作类,3203,3140,-63
1.85066E+14,Cross Word,Tap Run,"1,835",宾果,3204,,new
3.61941E+14,Color Ballon,BOB GAME,"1,834",益智类,3205,3029,-176
9.74808E+14,Tubomal Reversi,semo.Inc,"1,830",益智类,3206,3097,-109
2.51579E+14,滚滚足球,秋葵互娱,"1,829",益智类,3207,3031,-176
2.04041E+15,Popsicle Matching,JodoFun,"1,827",益智类,3208,3178,-30
2.26337E+15,FRUIT BOX,NEOWIZ,"1,826",益智类,3209,3326,117
2.52525E+14,Stick Monkey,Obsess Game Studio,"1,826",动作类,3210,,new
9.43582E+14,Dash Man,Dash Man,"1,824",益智类,3211,3313,102
2.03599E+14,发射方块,,"1,822",益智类,3212,3493,281
1.06543E+14,Jewel Journey,CoolGames,"1,815",消消乐,3213,2994,-219
1.88447E+14,2048 Pro,DSI,"1,815",益智类,3214,3162,-52
1.834E+14,2048 Collection,Sapra Technologies,"1,812",益智类,3215,3037,-178
2.45672E+14,Jewel Pop,eZero,"1,808",益智类,3216,2983,-233
1.79908E+15,Bubble Blobs ROFL,ROFL,"1,805",益智类,3217,3074,-143
2.14723E+15,Spell Blast: Tap Puzzle,TAPCLAP,"1,805",益智类,3218,2914,-304
2.37068E+14,Stack Jump,Dark soul studio,"1,804",动作类,3219,,new
1.91667E+14,MindF#%K,Tripledot Studios,"1,801",益智类,3220,2937,-283
4.27125E+14,Word Seek HD,"Idealix, Inc.","1,794",竞猜与字谜,3221,2991,-230
2.08236E+15,Go or Stop,VERO,"1,792",益智类,3222,3151,-71
1.93255E+14,Drop,Drop Games,"1,792",牌类,3223,3064,-159
6.2427E+14,Electric Switch,game studio,"1,791",益智类,3224,3465,241
1.91555E+14,Jumping Jelly,Games Hub,"1,791",角色扮演,3225,3117,-108
1.85633E+14,Elevator,MOON,"1,788",益智类,3226,3538,312
1.42866E+14,Civilization Puzzle,JNGAME,"1,786",益智类,3227,3509,282
2.87778E+14,Flip Cube,ISmile,"1,785",跑酷,3228,3173,-55
2.06041E+15,Change The Shapes,Funny Games,"1,784",益智类,3229,3438,209
2.00199E+14,Mirror restoration,Blanche,"1,784",益智类,3230,3272,42
2.11961E+15,Perfect Square!,NewKing,"1,781",益智类,3231,3167,-64
3.13329E+14,FootChinko,ZhiYong,"1,777",运动类,3232,,new
2.01688E+15,Odd One Out,Odd One Out,"1,775",益智类,3233,3308,75
1.94373E+15,Insta Solitaire,Silver Creek Entertainment,"1,773",牌类,3234,2970,-264
2.037E+15,Sudoku,Fantasy Puzzle Games,"1,771",益智类,3235,3086,-149
1.61486E+15,Tap to Dash,Piggy Games,"1,769",益智类,3236,3175,-61
2.05614E+15,UP TO 48,WAZA,"1,768",益智类,3237,3088,-149
1.53172E+14,Jumping Frog,Carry Entertainment,"1,767",益智类,3238,3383,145
1.8927E+14,最强电灯泡,秋葵互娱,"1,758",益智类,3239,3172,-67
1.8735E+14,Super Pinball,Jerry Liu,"1,758",益智类,3240,3161,-79
9.69462E+14,Gomoku ink and wash,Carry Entertainment,"1,757",棋类,3241,3431,190
2.04067E+15,Dig Bitcoin,jacky,"1,753",益智类,3242,1953,-1289
2.2048E+14,BoundLand,xl game,"1,752",益智类,3243,3193,-50
3.40625E+14,Flappy Floppy,VikVik Games,"1,751",益智类,3244,3323,79
1.14802E+15,Dank Patrol,Dankland,"1,745",跑酷,3245,3054,-191
1.81753E+15,Binary Star,AppsMoto GameLab,"1,744",益智类,3246,3481,235
1.77765E+14,Find It,Find It,"1,742",益智类,3247,3133,-114
1.78838E+14,Crazy Blast,ZeroD,"1,741",益智类,3248,,new
2.12219E+15,Find the Food,Fing,"1,741",益智类,3249,3504,255
2.03789E+14,Greedy Monster,AppsMoto GameLab,"1,733",益智类,3250,3176,-74
5.08779E+14,Bounce Block,whitewolf,"1,733",动作类,3251,3514,263
1.85142E+15,Instant Crosswords,Pocket Star,"1,731",竞猜与字谜,3252,2957,-295
2.06408E+15,Down Break,CM Games,"1,728",益智类,3253,3294,41
3.0918E+14,Run,Miracle Gates Entertainment,"1,728",运动类,3254,3403,149
1.8938E+15,Trickiest Test 2018,Hello Games,"1,727",竞猜与字谜,3255,2996,-259
9.72289E+14,Game 2048,VS,"1,726",运动类,3256,3104,-152
1.83287E+14,Lifeguard Lovers,MU77,"1,724",跑酷,3257,3348,91
5.70632E+14,Target Tap Deluxe,FMF Games,"1,722",动作类,3258,3325,67
1.72483E+14,flappy fly,kanshan,"1,715",益智类,3259,3455,196
1.88456E+14,Super Balls,林洛铖,"1,711",益智类,3260,3360,100
1.76895E+14,Two Dots,wlw game,"1,707",益智类,3261,3474,213
1.1274E+15,Stick Pin,LUCKY GAME,"1,701",益智类,3262,,new
4.34972E+14,Finger Jump Box,happy game,"1,699",益智类,3263,3414,151
3.30446E+14,Stick Monkey,Delta Games,"1,697",动作类,3264,,new
9.19724E+14,ReDot,Liquid Games,"1,696",益智类,3265,3472,207
2.60403E+14,Spiky Circle,Game 7724,"1,696",动作类,3266,3421,155
3.93775E+14,Picture Patch,Picture Patch,"1,693",益智类,3267,3456,189
